"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL1688261";"";"None";"446.93";"0";"4.86";"61";"N#Cc1ccc(CN2C(=O)c3ccccc3C2(OCCCCO)c2ccc(Cl)cc2)cc1";"IC50";"'='";"3500.0";"nM";"5.46";"";"";"UO_0000065";"12.21";"0.23";"0.60";"7.42";"1";"CHEMBL1694433";"Inhibition of Mdm2 -p53 protein interaction by ELISA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1687910";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL4095983";"";"None";"523.63";"2";"5.30";"12";"O=C(CC(c1ccccc1)c1ccccc1)N[C@@H](Cc1ccc(OCCCNc2ccccn2)cc1)C(=O)O";"IC50";"'='";"7.85";"nM";"8.11";"";"";"UO_0000065";"15.48";"0.28";"2.81";"8.06";"0";"CHEMBL4019946";"Inhibition of MDM2 in human U87MG cells assessed as reduction in MDM2 interaction with p53 after 10 mins by quantitative sandwich immune-enzymatic assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017523";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4524057";"";"None";"1099.27";"None";"None";"26";"Cc1ccc(CCNC(=O)N(CC(CCCCN)N(CC(CCC(=O)O)NC(=O)CCC(C)C)C(=O)NCCCC2CCCCC2)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc2ccc(Br)cc2)cc1";"IC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"5.13";"None";"None";"None";"0";"CHEMBL1068493";"Inhibition of HDM2 expressed in Escherichia coli BL21 (DE3) assessed as inhibition of HDM2 binding to p53 protein by fluorescence anisotropy competition method";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153086";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL4524063";"";"None";"1204.20";"None";"None";"24";"NCCCCC(CN(C(=O)NCCc1ccc(Br)cc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc1ccc(Br)cc1)N(CC(CCC(=O)O)NC(=O)CCC1CCCCC1)C(=O)NCCCC1CCCCC1";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"4.61";"None";"None";"None";"0";"CHEMBL1068493";"Inhibition of HDM2 expressed in Escherichia coli BL21 (DE3) assessed as inhibition of HDM2 binding to p53 protein by fluorescence anisotropy competition method";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153086";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL3627746";"";"None";"561.44";"2";"5.48";"20";"O=C(N[C@@H](CCCn1cc(-c2ccc(Br)cc2)nn1)C(=O)O)OCC1c2ccccc2-c2ccccc21";"IC50";"'='";"5510.0";"nM";"5.26";"";"";"UO_0000065";"9.37";"0.19";"-0.22";"4.95";"0";"CHEMBL3629965";"Inhibition of human MDM2 (17 to 125 residues) assessed as reduction in MDM2 interaction with FAM-LTFEHYWAQLTS-CONH2 peptide incubated for 30 mins by fluorescence polarisation assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3627641";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL4064911";"";"None";"479.58";"1";"5.60";"11";"O=C(CC(c1ccccc1)c1ccccc1)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)O";"IC50";"'='";"9.2";"nM";"8.04";"";"";"UO_0000065";"16.76";"0.30";"2.44";"10.63";"0";"CHEMBL4019946";"Inhibition of MDM2 in human U87MG cells assessed as reduction in MDM2 interaction with p53 after 10 mins by quantitative sandwich immune-enzymatic assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017523";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL2177203";"";"None";"432.35";"1";"5.55";"32";"O=C(O)C[C@@H]1C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O";"IC50";"'='";"7100.0";"nM";"5.15";"";"";"UO_0000065";"11.91";"0.24";"-0.40";"8.94";"0";"CHEMBL2351553";"Inhibition of MDM2-induced proliferation of human SJSA1 cells assessed as EdU incorporation by High content screening assay in presence of 10% serum";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SJSA-1";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346599";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3308885";"";""
"CHEMBL2347386";"";"None";"336.22";"0";"4.26";"20";"CN1C(=O)CO[C@@H](c2ccc(Cl)cc2)[C@H]1c1cccc(Cl)c1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2351554";"Inhibition of human recombinant GST-thrombin-MDM2 (1 to 188) expressed in Escherichia coli assessed as reduction of MDM2-p53 interaction incubated for 20 mins followed by p53 addition measured after 60 mins by HTRF assay in presence of 15% serum";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346599";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL2059299";"";"None";"432.35";"1";"5.55";"31";"O=C(O)C[C@@H]1C[C@@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O";"IC50";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"13.00";"0.26";"0.07";"9.75";"0";"CHEMBL2351555";"Inhibition of human recombinant GST-thrombin-MDM2 (1 to 188) expressed in Escherichia coli assessed as reduction of MDM2-p53 interaction incubated for 20 mins followed by p53 addition measured after 60 mins by HTRF assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346599";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL2347386";"";"None";"336.22";"0";"4.26";"20";"CN1C(=O)CO[C@@H](c2ccc(Cl)cc2)[C@H]1c1cccc(Cl)c1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2351555";"Inhibition of human recombinant GST-thrombin-MDM2 (1 to 188) expressed in Escherichia coli assessed as reduction of MDM2-p53 interaction incubated for 20 mins followed by p53 addition measured after 60 mins by HTRF assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346599";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL2347399";"";"None";"515.25";"2";"6.09";"10";"CN1C(=O)[C@H](Cc2ccccc2)O[C@@H](c2ccc(Br)cc2)[C@H]1c1ccc(Br)cc1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.64";"0.28";"-0.09";"20.31";"0";"CHEMBL2351555";"Inhibition of human recombinant GST-thrombin-MDM2 (1 to 188) expressed in Escherichia coli assessed as reduction of MDM2-p53 interaction incubated for 20 mins followed by p53 addition measured after 60 mins by HTRF assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346599";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL2347398";"";"None";"425.12";"0";"4.48";"6";"CN1C(=O)CO[C@@H](c2ccc(Br)cc2)[C@H]1c1ccc(Br)cc1";"IC50";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"12.39";"0.33";"0.79";"17.83";"0";"CHEMBL2351555";"Inhibition of human recombinant GST-thrombin-MDM2 (1 to 188) expressed in Escherichia coli assessed as reduction of MDM2-p53 interaction incubated for 20 mins followed by p53 addition measured after 60 mins by HTRF assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346599";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL377524";"";"None";"637.30";"2";"6.58";"17";"O=C(O)CCCCN1C(=O)[C@H](c2ccc(Cl)cc2)N(Cc2ccc(Cl)cc2)C(=O)c2cc(I)ccc21";"IC50";"'='";"60000.0";"nM";"4.22";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL853093";"Antiproliferative activity against mutant p53 expressing MDA-MB-231 cells by BrdU proliferation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDA-MB-231";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147820";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307960";"";""
"CHEMBL378998";"";"None";"651.38";"2";"6.25";"29";"CN(C)CCCCN1C(=O)[C@H](c2ccc(Cl)cc2)N(Cc2ccc(Cl)cc2N)C(=O)c2cc(I)ccc21";"IC50";"'='";"2830.0";"nM";"5.55";"";"";"UO_0000065";"8.52";"0.20";"-0.70";"7.94";"0";"CHEMBL865541";"Inhibition of p53-Hdm2 interaction by FP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138098";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL2402737";"IDASANUTLIN";"3.0";"616.49";"2";"6.94";"12, RG7388";"COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"13.34";"0.27";"1.28";"7.38";"1";"CHEMBL2406002";"Binding affinity to GST-tagged MDM2 (unknown origin) assessed as inhibition of interaction with p53 after 1 hr by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401690";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL2402736";"";"None";"604.46";"2";"7.07";"11";"CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(=O)O)cc2F)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F";"IC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"12.58";"0.25";"0.53";"7.44";"0";"CHEMBL2406002";"Binding affinity to GST-tagged MDM2 (unknown origin) assessed as inhibition of interaction with p53 after 1 hr by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401690";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL2402573";"";"None";"518.49";"1";"4.17";"1";"CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]1(C#N)c1ccc(Cl)cc1";"IC50";"'='";"196.0";"nM";"6.71";"";"";"UO_0000065";"12.94";"0.26";"2.54";"6.37";"0";"CHEMBL2406002";"Binding affinity to GST-tagged MDM2 (unknown origin) assessed as inhibition of interaction with p53 after 1 hr by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401690";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL3649900";"";"None";"610.16";"2";"5.58";"BDBM135251";"COCCO[C@@H]1C[C@@H](C(C)C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C1";"IC50";"'<'";"1.0";"nM";"";"";"286270";"UO_0000065";"";"";"";"";"0";"CHEMBL3706331";"FRET Assay: Methods: An HDM2 FRET assay was developed to assess the compounds' inhibitory activity towards binding of p53 protein. A truncated version of HDM2 with residues 17 to 125 (containing p53 binding surface, Science (1994) 265, 346-355), with N-terminal His and Thioredoxin tag was generated in pET32a expression vector and expressed in E. coli strain BL21(DE3)Rosetta. Protein was purified using Ni-affinity chromatography, followed by size exclusion chromatography using Superdex 75 26/60 column. To assess inhibition of p53 binding to HDM2, a FITC labeled 8-mer peptide (SEQ ID NO:1: Ac-Phe-Arg-Dpr-Ac6c-(6-Br)Trp-Glu-Glu-Leu-NH2; Anal Biochem. 2004 Aug. 1; 331(1):138-46) with strong affinity towards the p53 binding pocket of HDM2 was used. The HDM2 assay buffer contained 1x Phosphate Buffered Saline (Invitrogen, Cat#14190), 0.01% BSA (Jackson ImmunoResearch, Cat#001-000-162), 0.01% Tween-20. In the 1x assay buffer recombinant HDM2 protein, peptide and Lumi-4-Tb Cryptate-conjugate mouse.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638720";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3649907";"";"None";"552.04";"1";"3.92";"BDBM135261";"C[C@H]1CC[C@H](Cn2c(N3CCOC4COCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1";"IC50";"'='";"3.0";"nM";"8.52";"";"286280";"UO_0000065";"15.44";"0.30";"4.60";"6.86";"0";"CHEMBL3706331";"FRET Assay: Methods: An HDM2 FRET assay was developed to assess the compounds' inhibitory activity towards binding of p53 protein. A truncated version of HDM2 with residues 17 to 125 (containing p53 binding surface, Science (1994) 265, 346-355), with N-terminal His and Thioredoxin tag was generated in pET32a expression vector and expressed in E. coli strain BL21(DE3)Rosetta. Protein was purified using Ni-affinity chromatography, followed by size exclusion chromatography using Superdex 75 26/60 column. To assess inhibition of p53 binding to HDM2, a FITC labeled 8-mer peptide (SEQ ID NO:1: Ac-Phe-Arg-Dpr-Ac6c-(6-Br)Trp-Glu-Glu-Leu-NH2; Anal Biochem. 2004 Aug. 1; 331(1):138-46) with strong affinity towards the p53 binding pocket of HDM2 was used. The HDM2 assay buffer contained 1x Phosphate Buffered Saline (Invitrogen, Cat#14190), 0.01% BSA (Jackson ImmunoResearch, Cat#001-000-162), 0.01% Tween-20. In the 1x assay buffer recombinant HDM2 protein, peptide and Lumi-4-Tb Cryptate-conjugate mouse.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638720";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3649910";"";"None";"552.08";"2";"5.32";"BDBM135269";"CC1N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)CCOC1(C)C";"IC50";"'='";"17.0";"nM";"7.77";"";"286288";"UO_0000065";"14.07";"0.27";"2.45";"6.76";"0";"CHEMBL3706331";"FRET Assay: Methods: An HDM2 FRET assay was developed to assess the compounds' inhibitory activity towards binding of p53 protein. A truncated version of HDM2 with residues 17 to 125 (containing p53 binding surface, Science (1994) 265, 346-355), with N-terminal His and Thioredoxin tag was generated in pET32a expression vector and expressed in E. coli strain BL21(DE3)Rosetta. Protein was purified using Ni-affinity chromatography, followed by size exclusion chromatography using Superdex 75 26/60 column. To assess inhibition of p53 binding to HDM2, a FITC labeled 8-mer peptide (SEQ ID NO:1: Ac-Phe-Arg-Dpr-Ac6c-(6-Br)Trp-Glu-Glu-Leu-NH2; Anal Biochem. 2004 Aug. 1; 331(1):138-46) with strong affinity towards the p53 binding pocket of HDM2 was used. The HDM2 assay buffer contained 1x Phosphate Buffered Saline (Invitrogen, Cat#14190), 0.01% BSA (Jackson ImmunoResearch, Cat#001-000-162), 0.01% Tween-20. In the 1x assay buffer recombinant HDM2 protein, peptide and Lumi-4-Tb Cryptate-conjugate mouse.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638720";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3649973";"";"None";"575.07";"2";"5.20";"BDBM135355";"COCC(O)(c1ccccc1)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1";"IC50";"'='";"5.0";"nM";"8.30";"";"286374";"UO_0000065";"14.43";"0.28";"3.10";"6.29";"0";"CHEMBL3706331";"FRET Assay: Methods: An HDM2 FRET assay was developed to assess the compounds' inhibitory activity towards binding of p53 protein. A truncated version of HDM2 with residues 17 to 125 (containing p53 binding surface, Science (1994) 265, 346-355), with N-terminal His and Thioredoxin tag was generated in pET32a expression vector and expressed in E. coli strain BL21(DE3)Rosetta. Protein was purified using Ni-affinity chromatography, followed by size exclusion chromatography using Superdex 75 26/60 column. To assess inhibition of p53 binding to HDM2, a FITC labeled 8-mer peptide (SEQ ID NO:1: Ac-Phe-Arg-Dpr-Ac6c-(6-Br)Trp-Glu-Glu-Leu-NH2; Anal Biochem. 2004 Aug. 1; 331(1):138-46) with strong affinity towards the p53 binding pocket of HDM2 was used. The HDM2 assay buffer contained 1x Phosphate Buffered Saline (Invitrogen, Cat#14190), 0.01% BSA (Jackson ImmunoResearch, Cat#001-000-162), 0.01% Tween-20. In the 1x assay buffer recombinant HDM2 protein, peptide and Lumi-4-Tb Cryptate-conjugate mouse.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638720";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3649991";"";"None";"525.05";"2";"5.85";"BDBM135383";"CCCC(COC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1";"IC50";"'='";"3.0";"nM";"8.52";"";"286404";"UO_0000065";"16.23";"0.31";"2.67";"7.63";"0";"CHEMBL3706331";"FRET Assay: Methods: An HDM2 FRET assay was developed to assess the compounds' inhibitory activity towards binding of p53 protein. A truncated version of HDM2 with residues 17 to 125 (containing p53 binding surface, Science (1994) 265, 346-355), with N-terminal His and Thioredoxin tag was generated in pET32a expression vector and expressed in E. coli strain BL21(DE3)Rosetta. Protein was purified using Ni-affinity chromatography, followed by size exclusion chromatography using Superdex 75 26/60 column. To assess inhibition of p53 binding to HDM2, a FITC labeled 8-mer peptide (SEQ ID NO:1: Ac-Phe-Arg-Dpr-Ac6c-(6-Br)Trp-Glu-Glu-Leu-NH2; Anal Biochem. 2004 Aug. 1; 331(1):138-46) with strong affinity towards the p53 binding pocket of HDM2 was used. The HDM2 assay buffer contained 1x Phosphate Buffered Saline (Invitrogen, Cat#14190), 0.01% BSA (Jackson ImmunoResearch, Cat#001-000-162), 0.01% Tween-20. In the 1x assay buffer recombinant HDM2 protein, peptide and Lumi-4-Tb Cryptate-conjugate mouse.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638720";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3649994";"";"None";"511.03";"2";"5.46";"BDBM135390";"CCOCC(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1";"IC50";"'='";"8.0";"nM";"8.10";"";"286409";"UO_0000065";"15.84";"0.31";"2.64";"7.25";"0";"CHEMBL3706331";"FRET Assay: Methods: An HDM2 FRET assay was developed to assess the compounds' inhibitory activity towards binding of p53 protein. A truncated version of HDM2 with residues 17 to 125 (containing p53 binding surface, Science (1994) 265, 346-355), with N-terminal His and Thioredoxin tag was generated in pET32a expression vector and expressed in E. coli strain BL21(DE3)Rosetta. Protein was purified using Ni-affinity chromatography, followed by size exclusion chromatography using Superdex 75 26/60 column. To assess inhibition of p53 binding to HDM2, a FITC labeled 8-mer peptide (SEQ ID NO:1: Ac-Phe-Arg-Dpr-Ac6c-(6-Br)Trp-Glu-Glu-Leu-NH2; Anal Biochem. 2004 Aug. 1; 331(1):138-46) with strong affinity towards the p53 binding pocket of HDM2 was used. The HDM2 assay buffer contained 1x Phosphate Buffered Saline (Invitrogen, Cat#14190), 0.01% BSA (Jackson ImmunoResearch, Cat#001-000-162), 0.01% Tween-20. In the 1x assay buffer recombinant HDM2 protein, peptide and Lumi-4-Tb Cryptate-conjugate mouse.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638720";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3650019";"";"None";"511.03";"2";"5.97";"BDBM135421";"CCOC(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C(C)[C@H]1CC[C@H](C)CC1";"IC50";"'='";"5.0";"nM";"8.30";"";"286441";"UO_0000065";"16.24";"0.31";"2.33";"7.43";"0";"CHEMBL3706331";"FRET Assay: Methods: An HDM2 FRET assay was developed to assess the compounds' inhibitory activity towards binding of p53 protein. A truncated version of HDM2 with residues 17 to 125 (containing p53 binding surface, Science (1994) 265, 346-355), with N-terminal His and Thioredoxin tag was generated in pET32a expression vector and expressed in E. coli strain BL21(DE3)Rosetta. Protein was purified using Ni-affinity chromatography, followed by size exclusion chromatography using Superdex 75 26/60 column. To assess inhibition of p53 binding to HDM2, a FITC labeled 8-mer peptide (SEQ ID NO:1: Ac-Phe-Arg-Dpr-Ac6c-(6-Br)Trp-Glu-Glu-Leu-NH2; Anal Biochem. 2004 Aug. 1; 331(1):138-46) with strong affinity towards the p53 binding pocket of HDM2 was used. The HDM2 assay buffer contained 1x Phosphate Buffered Saline (Invitrogen, Cat#14190), 0.01% BSA (Jackson ImmunoResearch, Cat#001-000-162), 0.01% Tween-20. In the 1x assay buffer recombinant HDM2 protein, peptide and Lumi-4-Tb Cryptate-conjugate mouse.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638720";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3923370";"";"None";"597.99";"2";"5.31";"BDBM135426";"O=c1nc(-c2cc3nc(N4CCO[C@H]5CCC[C@@H]54)n(Cc4ccc(C(F)(F)F)cc4)c3c(-c3cncc(Cl)c3)n2)[nH]o1";"IC50";"'='";"39.0";"nM";"7.41";"";"286445";"UO_0000065";"12.39";"0.24";"2.10";"6.44";"0";"CHEMBL3706331";"FRET Assay: Methods: An HDM2 FRET assay was developed to assess the compounds' inhibitory activity towards binding of p53 protein. A truncated version of HDM2 with residues 17 to 125 (containing p53 binding surface, Science (1994) 265, 346-355), with N-terminal His and Thioredoxin tag was generated in pET32a expression vector and expressed in E. coli strain BL21(DE3)Rosetta. Protein was purified using Ni-affinity chromatography, followed by size exclusion chromatography using Superdex 75 26/60 column. To assess inhibition of p53 binding to HDM2, a FITC labeled 8-mer peptide (SEQ ID NO:1: Ac-Phe-Arg-Dpr-Ac6c-(6-Br)Trp-Glu-Glu-Leu-NH2; Anal Biochem. 2004 Aug. 1; 331(1):138-46) with strong affinity towards the p53 binding pocket of HDM2 was used. The HDM2 assay buffer contained 1x Phosphate Buffered Saline (Invitrogen, Cat#14190), 0.01% BSA (Jackson ImmunoResearch, Cat#001-000-162), 0.01% Tween-20. In the 1x assay buffer recombinant HDM2 protein, peptide and Lumi-4-Tb Cryptate-conjugate mouse.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638720";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3649969";"";"None";"553.06";"2";"5.43";"BDBM135348";"COCCOC(c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)C1CC1";"IC50";"'='";"7.0";"nM";"8.15";"";"268859";"UO_0000065";"14.75";"0.29";"2.72";"6.74";"1";"CHEMBL3706024";"FRET Assay: Methods: An HDM2 FRET assay was developed to assess the compounds' inhibitory activity towards binding of p53 protein. A truncated version of HDM2 with residues 17 to 125 (containing p53 binding surface, Science (1994) 265, 346-355), with N-terminal His and Thioredoxin tag was generated in pET32a expression vector and expressed in E. coli strain BL21(DE3)Rosetta. Protein was purified using Ni-affinity chromatography, followed by size exclusion chromatography using Superdex 75 26/60 column. To assess inhibition of p53 binding to HDM2, a FITC labeled 8-mer peptide (SEQ ID NO:1: Ac-Phe-Arg-Dpr-Ac6c-(6-Br)Trp-Glu-Glu-Leu-NH2; Anal Biochem. 2004 Aug. 1; 331(1):138-46) with strong affinity towards the p53 binding pocket of HDM2 was used. The HDM2 assay buffer contained 1x Phosphate Buffered Saline (Invitrogen, Cat#14190), 0.01% BSA (Jackson ImmunoResearch, Cat#001-000-162), 0.01% Tween-20.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638835";"37";"BindingDB Database";"";"2014";"None";"";""
